ID,Last,First,Address,City,State,Zip,DOB,College,Department,Major,Degree
468,    Gill,    Madelynn,3052 ESSEX RD,GWYNN OAK,MD,21207,08/14/1985,School of Engineering,Computer Science,Computer Science,Ph.D.
582,    Branch,    Baron,3054 ESSEX RD,GWYNN OAK,MD,21207,08/06/1989,School of Engineering,Computer Science,Computer Science,Ph.D.
612,    Ortiz,    Keegan,307 3RD ST,RASPEBURG,MD,21206,08/06/1993,School of Engineering,Computer Science,Computer Science,Ph.D.
638,    Wolfe,    Diana,309 PATAPSCO AVE,ROSEDALE,MD,21237,01/29/1993,School of Engineering,Computer Science,Computer Science,Ph.D.
657,    Mays,    Ruth,309 POTOMAC AVE,ROSEDALE,MD,21237,03/28/1984,School of Engineering,Computer Science,Computer Science,Ph.D.
1462,    Payne,    Shaniya,31 GEMINI CT,ROSEDALE,MD,21237,07/14/1998,School of Engineering,Computer Science,Computer Science,Ph.D.
1485,    Diaz,    Camryn,31 SUMMERFIELD RD,GWYNN OAK,MD,21207,10/10/1980,School of Engineering,Computer Science,Computer Science,Ph.D.
1508,    Mejia,    Alissa,31 W ELM AVE,RASPEBURG,MD,21206,01/28/1965,School of Engineering,Computer Science,Computer Science,Ph.D.
1514,    Pennington,    Elvis,31 WILLWOOD CT,BALTIMORE,MD,21209,07/01/1972,School of Engineering,Computer Science,Computer Science,Ph.D.
951,    Salinas,    Tamia,3100 ESSEX RD,GWYNN OAK,MD,21207,04/10/2000,School of Engineering,Computer Science,Computer Science,Ph.D.
987,    Higgins,    Dorian,3100 SAINT LUKES LN,GWYNN OAK,MD,21207,12/29/1963,School of Engineering,Computer Science,Computer Science,Ph.D.
995,    Salas,    Allyson,3101 SAINT LUKES LN,GWYNN OAK,MD,21207,10/04/1964,School of Engineering,Computer Science,Computer Science,Ph.D.
1043,    Thompson,    Wendy,3102 THORNFIELD RD,GWYNN OAK,MD,21207,09/07/1992,School of Engineering,Computer Science,Computer Science,Ph.D.
1089,    Gaines,    Courtney,3103 VULCAN RD,DUNDALK,MD,21222,08/03/1992,School of Engineering,Computer Science,Computer Science,Ph.D.
1094,    Bradley,    Samantha,3106 FOUR SEASONS CT,DUNDALK,MD,21222,10/27/2002,School of Engineering,Computer Science,Computer Science,Ph.D.
1231,    Esparza,    Malachi,311 POTOMAC AVE,ROSEDALE,MD,21237,07/20/1971,School of Engineering,Computer Science,Computer Science,Ph.D.
1428,    Moody,    Sullivan,311 WILLOW AVE,RASPEBURG,MD,21206,01/28/1975,School of Engineering,Computer Science,Computer Science,Ph.D.
1158,    Evans,    Dax,3110 Shortway,Dundalk,MD,21222,06/21/1981,School of Engineering,Computer Science,Computer Science,Ph.D.
1169,    Choi,    Yael,3113 KATEWOOD CT,BALTIMORE,MD,21209,08/14/1963,School of Engineering,Computer Science,Computer Science,Ph.D.
1183,    Mcneil,    Ernesto,3118 MAYFAIR RD,GWYNN OAK,MD,21207,05/22/1982,School of Engineering,Computer Science,Computer Science,Ph.D.
1429,    Howard,    Colten,3123 Cornwall Rd,Dundalk,MD,21222,09/14/1978,School of Engineering,Computer Science,Computer Science,Ph.D.
1443,    Lindsey,    Kane,3125 WINDSOR BLVD,GWYNN OAK,MD,21207,06/20/2001,School of Engineering,Computer Science,Computer Science,Ph.D.
1451,    Brewer,    Alison,3135 BAYBRIAR RD,DUNDALK,MD,21222,07/10/1962,School of Engineering,Computer Science,Computer Science,Ph.D.
1456,    Cross,    Bridger,3137 BAYBRIAR RD,DUNDALK,MD,21222,08/10/1986,School of Engineering,Computer Science,Computer Science,Ph.D.
2197,    Mason,    Mareli,32 CATERHAM CT,ROSEDALE,MD,21237,03/28/1981,School of Engineering,Computer Science,Computer Science,Ph.D.
2267,    Savage,    Skyla,32 Cliffwood Rd,Baltimore,MD,21206,09/28/1963,School of Engineering,Computer Science,Computer Science,Ph.D.
2386,    Moore,    Jeffery,32 Hallsdale Ct,Rosedale,MD,21237,01/29/1960,School of Engineering,Computer Science,Computer Science,Ph.D.
2394,    Barnes,    Alex,32 JONES VALLEY CIR,BALTIMORE,MD,21209,12/06/1983,School of Engineering,Computer Science,Computer Science,Ph.D.
2428,    White,    Armani,32 JONES VALLEY CIR,MOUNT WASHINGTON,MD,21209,07/12/1996,School of Engineering,Computer Science,Computer Science,Ph.D.
2469,    Hodge,    Corinne,32 KING CHARLES CIR,ROSEDALE,MD,21237,08/26/1984,School of Engineering,Computer Science,Computer Science,Ph.D.
2552,    Harris,    Ashley,32 LIBERTY PKWY,DUNDALK,MD,21222,12/21/1990,School of Engineering,Computer Science,Computer Science,Ph.D.
2557,    Paul,    Nora,32 PATAPSCO AVE,DUNDALK,MD,21222,09/18/1972,School of Engineering,Computer Science,Computer Science,Ph.D.
2565,    Leonard,    Cole,32 STABLEMERE CT,MOUNT WASHINGTON,MD,21209,02/24/1966,School of Engineering,Computer Science,Computer Science,Ph.D.
2624,    Wu,    Evelin,32 Yorkway,Dundalk,MD,21222,07/08/1984,School of Engineering,Computer Science,Computer Science,Ph.D.
1598,    Mccullough,    Kolten,3207 BURNBROOK LN,GWYNN OAK,MD,21207,03/22/1997,School of Engineering,Computer Science,Computer Science,Ph.D.
1608,    Schultz,    Zoe,3208 SAINT LUKES LN,GWYNN OAK,MD,21207,10/20/1971,School of Engineering,Computer Science,Computer Science,Ph.D.
1652,    Leon,    Beau,3213 FAIRVIEW RD,GWYNN OAK,MD,21207,10/06/1990,School of Engineering,Computer Science,Computer Science,Ph.D.
1685,    Hardin,    Kara,3213 SAINT LUKES LN,GWYNN OAK,MD,21207,02/11/1999,School of Engineering,Computer Science,Computer Science,Ph.D.
1711,    Case,    Dylan,3215 MAYFAIR RD,GWYNN OAK,MD,21207,12/13/1969,School of Engineering,Computer Science,Computer Science,Ph.D.
1730,    Blevins,    Elise,3217 WINDSOR BLVD,GWYNN OAK,MD,21207,04/14/1975,School of Engineering,Computer Science,Computer Science,Ph.D.
1774,    Hancock,    Victoria,3229 KELOX RD,GWYNN OAK,MD,21207,04/10/1977,School of Engineering,Computer Science,Computer Science,Ph.D.
1994,    Rubio,    Salvador,3232 WALLFORD DR,DUNDALK,MD,21222,06/16/1981,School of Engineering,Computer Science,Computer Science,Ph.D.
2060,    Cabrera,    Jacquelyn,3234 NORTH POINT RD,DUNDALK,MD,21222,08/21/1994,School of Engineering,Computer Science,Computer Science,Ph.D.
2067,    Meadows,    Emely,3235 NORTH POINT RD,DUNDALK,MD,21222,02/08/1993,School of Engineering,Computer Science,Computer Science,Ph.D.
2084,    Lam,    Aubree,324 SOLLERS POINT RD,DUNDALK,MD,21222,06/05/2002,School of Engineering,Computer Science,Computer Science,Ph.D.
2160,    Thomas,    Kaitlin,325 TRAPPE RD,DUNDALK,MD,21222,05/01/1970,School of Engineering,Computer Science,Computer Science,Ph.D.
3102,    Vargas,    Cadence,33 EASTSHIP RD,DUNDALK,MD,21222,05/02/1996,School of Engineering,Computer Science,Computer Science,Ph.D.
3132,    Johns,    Daniela,33 IRONWOOD CT,ROSEDALE,MD,21237,11/01/2000,School of Engineering,Computer Science,Computer Science,Ph.D.
3171,    Kim,    Alyvia,33 JONES VALLEY CIR,BALTIMORE,MD,21209,07/06/1965,School of Engineering,Computer Science,Computer Science,Ph.D.
3232,    Lynch,    Emma,33 STABLEMERE CT,BALTIMORE,MD,21209,08/29/1975,School of Engineering,Computer Science,Computer Science,Ph.D.
3388,    Walsh,    Emilia,33 WILLWOOD CT,BALTIMORE,MD,21209,01/17/1988,School of Engineering,Computer Science,Computer Science,Ph.D.
2693,    Bender,    Alexa,3301 WINDSOR BLVD,GWYNN OAK,MD,21207,05/01/2002,School of Engineering,Computer Science,Computer Science,Ph.D.
2707,    Murphy,    Rex,3307 WINDSOR BLVD,GWYNN OAK,MD,21207,09/24/1998,School of Engineering,Computer Science,Computer Science,Ph.D.
2737,    Hinton,    Isabela,3309 MCSHANE WAY,DUNDALK,MD,21222,08/27/1977,School of Engineering,Computer Science,Computer Science,Ph.D.
2744,    Winters,    Finley,3312 MCSHANE WAY,DUNDALK,MD,21222,05/01/1995,School of Engineering,Computer Science,Computer Science,Ph.D.
2775,    Terrell,    Aleena,3314 HILLSMERE RD,GWYNN OAK,MD,21207,02/20/1963,School of Engineering,Computer Science,Computer Science,Ph.D.
2817,    Byrd,    Hanna,3317 KERRY RD,GWYNN OAK,MD,21207,10/08/2000,School of Engineering,Computer Science,Computer Science,Ph.D.
2860,    Andrews,    Serenity,3321 MCSHANE WAY,DUNDALK,MD,21222,08/31/1965,School of Engineering,Computer Science,Computer Science,Ph.D.
2907,    Bush,    Abraham,3322 KERRY RD,GWYNN OAK,MD,21207,12/09/1966,School of Engineering,Computer Science,Computer Science,Ph.D.
2974,    Foster,    Kelvin,3323 McShane Way,Dundalk,MD,21222,08/11/1963,School of Engineering,Computer Science,Computer Science,Ph.D.
2976,    Haas,    Chaya,3323 MCSHANE WAY,DUNDALK,MD,21222,01/09/1963,School of Engineering,Computer Science,Computer Science,Ph.D.
3015,    Hayden,    Blaze,3327 ESSEX RD,GWYNN OAK,MD,21207,12/20/1981,School of Engineering,Computer Science,Computer Science,Ph.D.
3053,    Wilcox,    Payton,3333 KATEWOOD CT,BALTIMORE,MD,21209,07/29/1962,School of Engineering,Computer Science,Computer Science,Ph.D.
3441,    Gordon,    Urijah,3400 BROMPTON CT,GWYNN OAK,MD,21207,02/16/1976,School of Engineering,Computer Science,Computer Science,Ph.D.
618,    Griffin,    Johanna,3400 SOLLERS POINT RD,DUNDALK,MD,21222,07/18/1974,School of Engineering,Computer Science,Robotics,Ph.D.
656,    Murray,    Ricky,3401 BROMPTON CT,GWYNN OAK,MD,21207,06/07/1999,School of Engineering,Computer Science,Robotics,Ph.D.
667,    Booth,    Walter,3401 FLANNERY LN,GWYNN OAK,MD,21207,12/02/1961,School of Engineering,Computer Science,Robotics,Ph.D.
2711,    Maynard,    Wilson,3401 KESTON RD,GWYNN OAK,MD,21207,04/25/2000,School of Engineering,Electrical and Computer Engineering,Applied Mathematics & Statistics,Ph.D.
3111,    Howell,    Iris,3403 MAYFAIR RD,GWYNN OAK,MD,21207,01/26/1967,School of Engineering,Electrical and Computer Engineering,Applied Mathematics & Statistics,Ph.D.
146,    Bird,    Gunner,3404 MAYFAIR RD,GWYNN OAK,MD,21207,08/14/1965,School of Engineering,Electrical and Computer Engineering,Biomedical Engineering,Ph.D.
754,    Horn,    Bruno,3405 KESTON RD,GWYNN OAK,MD,21207,07/16/1980,School of Engineering,Electrical and Computer Engineering,Biomedical Engineering,Ph.D.
1196,    Barber,    Keagan,3405 Yataruba Dr,Gwynn Oak,MD,21207,12/22/1999,School of Engineering,Electrical and Computer Engineering,Biomedical Engineering,Ph.D.
1288,    Ewing,    Mariam,3407 FAIRVIEW RD,GWYNN OAK,MD,21207,10/28/1998,School of Engineering,Electrical and Computer Engineering,Biomedical Engineering,Ph.D.
1591,    Bentley,    Isabel,3408 Mayfair Rd,Gwynn Oak,MD,21207,10/06/1990,School of Engineering,Electrical and Computer Engineering,Biomedical Engineering,Ph.D.
3092,    Peters,    Francesca,3409 FAIRVIEW RD,GWYNN OAK,MD,21207,01/28/1976,School of Engineering,Electrical and Computer Engineering,Biomedical Engineering,Ph.D.
3194,    Shepherd,    Kristian,3409 KESTON RD,GWYNN OAK,MD,21207,06/06/1986,School of Engineering,Electrical and Computer Engineering,Biomedical Engineering,Ph.D.
1190,    Cervantes,    Lilianna,3409 TULSA RD,GWYNN OAK,MD,21207,11/21/1961,School of Engineering,Electrical and Computer Engineering,Computer Engineering,M.S.
3257,    Hensley,    Eden,3411 TULSA RD,GWYNN OAK,MD,21207,10/25/1964,School of Engineering,Electrical and Computer Engineering,Computer Engineering,M.S.
457,    Wells,    Hunter,3412 FAIRVIEW RD,GWYNN OAK,MD,21207,07/27/2000,School of Engineering,Electrical and Computer Engineering,Computer Engineering,Ph.D.
532,    Horne,    Jaxson,3416 NORTH POINT RD,DUNDALK,MD,21222,11/11/1991,School of Engineering,Electrical and Computer Engineering,Computer Engineering,Ph.D.
1156,    Sanders,    Alfonso,3417 CORNWALL RD,DUNDALK,MD,21222,04/10/1992,School of Engineering,Electrical and Computer Engineering,Computer Engineering,Ph.D.
1624,    Sexton,    Steve,3417 KELOX RD,GWYNN OAK,MD,21207,08/19/1986,School of Engineering,Electrical and Computer Engineering,Computer Engineering,Ph.D.
1833,    Mitchell,    Owen,3417 Keston Rd,Gwynn Oak,MD,21207,02/10/1993,School of Engineering,Electrical and Computer Engineering,Computer Engineering,Ph.D.
2059,    Santiago,    Rayna,3418 CROYDON RD,GWYNN OAK,MD,21207,03/11/1960,School of Engineering,Electrical and Computer Engineering,Computer Engineering,Ph.D.
2652,    Ingram,    Moriah,3418 FLANNERY LN,GWYNN OAK,MD,21207,09/01/1981,School of Engineering,Electrical and Computer Engineering,Computer Engineering,Ph.D.
2944,    Meza,    Mary,3420 FLANNERY LN,GWYNN OAK,MD,21207,08/11/1962,School of Engineering,Electrical and Computer Engineering,Computer Engineering,Ph.D.
3131,    Mcdowell,    Jesse,3421 FAIRVIEW RD,GWYNN OAK,MD,21207,03/12/2000,School of Engineering,Electrical and Computer Engineering,Computer Engineering,Ph.D.
3426,    Burgess,    Morgan,3421 NORTH POINT RD,DUNDALK,MD,21222,08/31/1964,School of Engineering,Electrical and Computer Engineering,Computer Engineering,Ph.D.
380,    Reyes,    Julio,3425 YARDLEY DR,DUNDALK,MD,21222,04/13/1971,School of Engineering,Electrical and Computer Engineering,Computer Science,Ph.D.
1246,    Ruiz,    Priscilla,3426 CORNWALL RD,DUNDALK,MD,21222,07/28/1972,School of Engineering,Electrical and Computer Engineering,Computer Science,Ph.D.
2186,    Hurst,    Brenton,3428 DAYTA DR,GWYNN OAK,MD,21207,02/22/1966,School of Engineering,Electrical and Computer Engineering,Computer Science,Ph.D.
2231,    Benton,    Romeo,3429 DUNHAVEN RD,DUNDALK,MD,21222,08/02/1972,School of Engineering,Electrical and Computer Engineering,Computer Science,Ph.D.
2698,    Meyer,    Kian,3429 MCSHANE WAY,DUNDALK,MD,21222,09/14/1996,School of Engineering,Electrical and Computer Engineering,Computer Science,Ph.D.
2942,    Cook,    Adan,3432 Wallford Dr,Dundalk,MD,21222,07/23/1993,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,M.S.
3370,    Turner,    Jaden,3436 DUNRAN RD,DUNDALK,MD,21222,11/09/1971,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,M.S.
2044,    Fry,    Dayanara,3437 YORKWAY,DUNDALK,MD,21222,07/11/1976,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,M.S.E.
3418,    Vaughn,    Ciara,3441 DUNHAVEN RD,DUNDALK,MD,21222,10/26/1996,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,M.S.E.
1052,    Orozco,    Giancarlo,34 JONES VALLEY CIR,BALTIMORE,MD,21209,02/09/1976,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1157,    Chaney,    Carter,34 OVER RIDGE CT,BALTIMORE,MD,21210,03/27/1997,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1160,    Hubbard,    Easton,34 WINDSOR WAY,ROSEDALE,MD,21237,03/12/1975,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1170,    Liu,    Gaven,34 YORKWAY,DUNDALK,MD,21222,05/10/1973,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
83,    Nash,    Rebekah,3445 Dunhaven Rd,Dundalk,MD,21222,12/31/1985,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
94,    Carpenter,    Tanya,3445 DUNHAVEN RD,DUNDALK,MD,21222,02/26/1986,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
158,    Beasley,    Ahmed,3447 MCSHANE WAY,DUNDALK,MD,21222,09/18/1960,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
223,    Kline,    Elyse,3451 FLANNERY LN,GWYNN OAK,MD,21207,05/19/1999,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
225,    Dalton,    Enrique,3453 DUNHAVEN RD,DUNDALK,MD,21222,06/08/1992,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
306,    Stanton,    Regina,3455 DUNDALK AVE,DUNDALK,MD,21222,09/12/1981,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
356,    Franklin,    Maribel,3457 FLANNERY LN,GWYNN OAK,MD,21207,11/29/1970,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
405,    Lin,    Kirsten,3458 LOGANVIEW DR,DUNDALK,MD,21222,10/31/1992,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
521,    Wade,    Haiden,3460 YORKWAY,DUNDALK,MD,21222,05/01/1994,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
775,    Snow,    Zoey,3462 LIBERTY PKWY,DUNDALK,MD,21222,08/05/1994,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
814,    Arias,    Adalyn,3465 MCSHANE WAY,DUNDALK,MD,21222,04/25/1971,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
847,    Schroeder,    Marley,3466 YORKWAY,DUNDALK,MD,21222,05/17/1964,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
860,    Gallagher,    Allie,3469 MCSHANE WAY,DUNDALK,MD,21222,07/12/1985,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
984,    Webb,    Zayne,3483 Dunhaven Rd,Dundalk,MD,21222,09/27/1973,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
999,    Le,    Douglas,3499 HILLSMERE RD,GWYNN OAK,MD,21207,01/28/1965,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
2581,    Holden,    Talia,35 STABLEMERE CT,MOUNT WASHINGTON,MD,21209,08/11/1962,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1283,    Sanchez,    Antonio,3500 Rhom Rd,Gwynn Oak,MD,21207,01/02/1966,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1436,    Clark,    Sean,3502 Rhom Rd,Gwynn Oak,MD,21207,05/29/1972,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1454,    Dorsey,    Neil,3503 KESTON RD,GWYNN OAK,MD,21207,06/14/1987,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1548,    Miranda,    Alice,3504 FAIRVIEW RD,GWYNN OAK,MD,21207,02/07/1962,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1661,    Powers,    Chana,3506 MEADOWSIDE RD,GWYNN OAK,MD,21207,03/23/1986,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1705,    Vincent,    Coby,3507 MEADOWSIDE RD,GWYNN OAK,MD,21207,03/12/1987,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1728,    Soto,    Antwan,3508 KESTON RD,GWYNN OAK,MD,21207,04/03/1983,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1755,    Moyer,    Britney,3508 SUSSEX RD,GWYNN OAK,MD,21207,01/26/1977,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1801,    Russo,    Luke,3509 Dunhaven Rd,Dundalk,MD,21222,03/17/1973,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1869,    Boyd,    Aron,3509 SUSSEX RD,GWYNN OAK,MD,21207,01/14/1994,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1885,    Lucero,    Rogelio,3510 FOREST HILL RD,GWYNN OAK,MD,21207,04/24/1984,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1938,    Moss,    Clare,3510 SUSSEX RD,GWYNN OAK,MD,21207,03/22/1985,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
1962,    Washington,    Annalise,3512 SUSSEX RD,GWYNN OAK,MD,21207,09/23/1979,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
2055,    Parker,    Remington,3513 FLANNERY LN,GWYNN OAK,MD,21207,02/10/1960,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
2081,    Vazquez,    Thomas,3514 DUNHAVEN RD,DUNDALK,MD,21222,08/19/1975,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
2239,    Jackson,    Angie,3514 MEADOWSIDE RD,GWYNN OAK,MD,21207,07/09/1967,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
2320,    Russell,    Beckham,3516 MEADOWSIDE RD,GWYNN OAK,MD,21207,07/23/1995,School of Engineering,Electrical and Computer Engineering,Electrical Engineering,Ph.D.
